time,open,high,low,close,Volume
2025-12-16 09:25:00,23454.97,23454.97,23412.24,23419.18,0
2025-12-16 09:30:00,23418.55,23496.16,23397.99,23466.65,2057826
2025-12-16 09:35:00,23466.14,23525.46,23442.27,23486.92,617100
2025-12-16 09:40:00,23484.61,23498.09,23419.16,23447.66,445365
2025-12-16 09:45:00,23449.2,23519.65,23392.02,23498.09,535700
2025-12-16 09:50:00,23498.47,23564.7,23495.4,23512.72,546318
2025-12-16 09:55:00,23514.65,23571.62,23505.41,23566.23,474618
2025-12-16 10:00:00,23570.09,23580.48,23495.78,23532.74,487168
2025-12-16 10:05:00,23534.66,23575.67,23507.15,23507.72,441922
2025-12-16 10:10:00,23508.51,23522.34,23485.19,23503.85,454693
2025-12-16 10:15:00,23503.48,23511.57,23446.5,23457.66,429134
2025-12-16 10:20:00,23458.43,23463.1,23411.85,23415.32,498694
2025-12-16 10:25:00,23415.32,23431.87,23368.34,23427.25,774929
2025-12-16 10:30:00,23426.86,23471.14,23419.93,23446.11,428384
2025-12-16 10:35:00,23447.27,23466.52,23390.29,23423.4,279246
2025-12-16 10:40:00,23423.79,23444.58,23384.17,23440.34,385481
2025-12-16 10:45:00,23440.34,23483.08,23437.65,23458.82,353090
2025-12-16 10:50:00,23458.43,23501.17,23416.85,23490.78,357545
2025-12-16 10:55:00,23489.23,23516.96,23475.76,23502.33,344463
2025-12-16 11:00:00,23503.09,23521.38,23486.54,23490.39,308825
2025-12-16 11:05:00,23490.61,23500.78,23462.28,23472.34,305283
2025-12-16 11:10:00,23474.99,23479.99,23434.18,23445.46,513586
2025-12-16 11:15:00,23443.42,23450.2,23402.99,23432.26,371245
2025-12-16 11:20:00,23431.48,23442.27,23415.32,23418.78,306237
2025-12-16 11:25:00,23418.01,23427.25,23402.22,23419.55,310595
2025-12-16 11:30:00,23419.55,23446.11,23409.16,23445.73,263496
2025-12-16 11:35:00,23446.5,23456.12,23403.38,23435.72,283071
2025-12-16 11:40:00,23434.57,23446.5,23408.77,23442.84,175826
2025-12-16 11:45:00,23443.07,23483.08,23435.34,23482.3,237867
2025-12-16 11:50:00,23482.3,23503.48,23457.48,23471.14,350493
2025-12-16 11:55:00,23471.14,23517.72,23466.14,23513.1,258822
2025-12-16 12:00:00,23514.65,23529.28,23494.62,23520.03,365019
2025-12-16 12:05:00,23519.27,23526.2,23484.61,23485.39,298769
2025-12-16 12:10:00,23484.23,23520.42,23462.67,23517.72,362211
2025-12-16 12:15:00,23517.72,23531.2,23503.09,23509.26,309328
2025-12-16 12:20:00,23509.64,23515.03,23478.46,23482.3,202088
2025-12-16 12:25:00,23481.53,23483.84,23443.03,23457.28,292797
2025-12-16 12:30:00,23456.13,23489.62,23453.04,23487.31,208865
2025-12-16 12:35:00,23488.47,23500.4,23443.42,23453.82,189964
2025-12-16 12:40:00,23450.35,23450.73,23421.86,23434.37,254723
2025-12-16 12:45:00,23435.72,23453.04,23428.02,23431.29,238318
2025-12-16 12:50:00,23430.33,23431.48,23412.23,23420.7,134874
2025-12-16 12:55:00,23421.86,23425.71,23383.74,23391.41,393478
2025-12-16 13:00:00,23389.91,23407.61,23366.04,23407.61,457131
2025-12-16 13:05:00,23406.46,23413.39,23370.66,23401.84,298679
2025-12-16 13:10:00,23399.91,23415.32,23379.9,23414.54,221773
2025-12-16 13:15:00,23412.23,23416.47,23383.17,23389.71,210786
2025-12-16 13:20:00,23391.1,23414.58,23380.7,23412.62,198638
2025-12-16 13:25:00,23413.39,23421.86,23387.21,23394.3,206247
2025-12-16 13:30:00,23394.53,23441.88,23392.22,23439.57,302291
2025-12-16 13:35:00,23439.96,23473.84,23437.07,23468.06,344320
2025-12-16 13:40:00,23469.22,23500.78,23468.86,23498.09,239936
2025-12-16 13:45:00,23499.24,23520.03,23491.93,23512.34,339087
2025-12-16 13:50:00,23512.72,23528.51,23490.37,23497.32,329717
2025-12-16 13:55:00,23496.55,23508.87,23491.54,23496.55,194033
2025-12-16 14:00:00,23495.01,23497.71,23440.34,23443.8,342918
2025-12-16 14:05:00,23442.65,23458.82,23434.18,23451.12,290509
2025-12-16 14:10:00,23450.73,23456.12,23423.4,23427.25,187391
2025-12-16 14:15:00,23426.09,23438.41,23416.85,23418.01,192994
2025-12-16 14:20:00,23417.62,23450.73,23414.54,23438.03,17944685
2025-12-16 14:25:00,23437.65,23468.45,23421.47,23467.1,0
2025-12-16 14:30:00,23466.91,23486.54,23459.59,23481.03,244707
2025-12-16 14:35:00,23482.3,23501.94,23476.15,23482.69,171697
2025-12-16 14:40:00,23483.46,23508.48,23471.91,23500.78,240342
2025-12-16 14:45:00,23500.78,23509.64,23483.46,23498.47,226575
2025-12-16 14:50:00,23499.44,23531.59,23494.24,23513.71,254586
2025-12-16 14:55:00,23514.96,23518.11,23499.63,23503.09,203819
2025-12-16 15:00:00,23502.71,23537.36,23495.01,23534.28,215708
2025-12-16 15:05:00,23535.05,23548.53,23523.89,23541.98,201234
2025-12-16 15:10:00,23541.59,23549.29,23517.34,23518.11,240264
2025-12-16 15:15:00,23517.72,23531.78,23513.88,23528.89,361199
2025-12-16 15:20:00,23530.04,23556.61,23525.42,23555.46,238306
2025-12-16 15:25:00,23555.46,23556.99,23542.36,23554.3,271905
2025-12-16 15:30:00,23553.91,23584.33,23552.63,23575.86,401980
2025-12-16 15:35:00,23576.61,23615.86,23575.86,23598.96,401770
2025-12-16 15:40:00,23599.75,23609.74,23587.79,23598.19,427092
2025-12-16 15:45:00,23597.03,23603.2,23573.93,23587.03,295060
2025-12-16 15:50:00,23585.87,23620.14,23585.48,23600.5,506500
2025-12-16 15:55:00,23599.73,23617.82,23554.3,23554.3,955201
2025-12-16 16:00:00,23555.07,23602.04,23505.79,23536.98,0
2025-12-16 16:05:00,23536.45,23552.38,23527.35,23534.28,0
2025-12-16 16:10:00,23533.51,23561.81,23521.58,23527.35,0
2025-12-16 16:15:00,23528.89,23552.38,23510.02,23510.02,0
2025-12-16 16:20:00,23511.18,23552.38,23495.78,23505.02,0
2025-12-16 16:25:00,23503.67,23513.88,23502.71,23511.18,0
2025-12-16 16:30:00,23510.39,23515.02,23506.98,23514.64,0
2025-12-16 16:35:00,23516.18,23519.65,23514.26,23515.8,0
2025-12-16 16:40:00,23518.11,23525.42,23515.03,23523.12,0
2025-12-16 16:45:00,23521.96,23565.44,23518.11,23521.58,0
2025-12-16 16:50:00,23520.8,23526.93,23520.8,23523.51,0
2025-12-16 16:55:00,23523.88,23552.38,23504.25,23507.72,0
2025-12-16 17:00:00,23511.49,23552.38,23504.25,23512.91,0
2025-12-16 17:05:00,23511.95,23516.57,23511.95,23515.8,0
2025-12-16 17:10:00,23515.8,23519.65,23515.03,23515.8,0
2025-12-16 17:15:00,23515.22,23517.72,23513.1,23517.72,0
2025-12-16 17:20:00,23516.96,23519.26,23515.61,23519.26,0
2025-12-16 17:25:00,23518.88,23520.8,23516.18,23518.5,0
2025-12-16 17:30:00,23519.65,23519.65,23516.38,23518.5,0
2025-12-16 17:35:00,23517.92,23523.5,23516.57,23523.12,0
2025-12-16 17:40:00,23522.73,23525.04,23519.65,23520.61,0
2025-12-16 17:45:00,23521.96,23524.23,23519.65,23521.58,0
2025-12-16 17:50:00,23521.58,23521.58,23519.65,23520.8,0
2025-12-16 17:55:00,23521.58,23522.34,23519.65,23519.65,0
2025-12-16 18:00:00,23518.88,23535.63,23503.1,23503.1,0
2025-12-16 18:05:00,23503.48,23510.02,23485.0,23500.98,0
2025-12-16 18:10:00,23504.44,23509.69,23494.62,23507.25,0
2025-12-16 18:15:00,23508.48,23511.56,23499.24,23504.25,0
2025-12-16 18:20:00,23501.36,23517.34,23498.05,23517.34,0
2025-12-16 18:25:00,23514.64,23521.05,23511.16,23521.0,0
2025-12-16 18:30:00,23523.12,23535.05,23515.8,23534.42,0
2025-12-16 18:35:00,23534.28,23541.98,23523.53,23523.53,0
2025-12-16 18:40:00,23523.5,23541.6,23520.04,23541.24,0
2025-12-16 18:45:00,23538.9,23540.82,23520.69,23521.0,0
2025-12-16 18:50:00,23520.67,23520.8,23507.33,23512.2,0
2025-12-16 18:55:00,23512.72,23512.72,23498.09,23505.79,0
2025-12-17 04:00:00,23592.03,23606.66,23588.56,23601.27,0
2025-12-17 04:05:00,23598.96,23602.81,23590.1,23593.18,0
2025-12-17 04:10:00,23587.8,23602.81,23584.72,23602.42,0
2025-12-17 04:15:00,23603.2,23617.44,23603.2,23613.98,0
2025-12-17 04:20:00,23612.82,23620.9,23612.05,23619.75,0
2025-12-17 04:25:00,23621.68,23621.68,23602.81,23611.66,0
2025-12-17 04:30:00,23613.2,23620.52,23608.59,23620.52,0
2025-12-17 04:35:00,23620.9,23632.84,23620.14,23626.68,0
2025-12-17 04:40:00,23630.53,23634.76,23625.14,23634.76,0
2025-12-17 04:45:00,23636.3,23639.38,23632.84,23639.0,0
2025-12-17 04:50:00,23637.46,23646.7,23632.84,23644.0,0
2025-12-17 04:55:00,23643.24,23644.39,23639.77,23643.24,0
2025-12-17 05:00:00,23639.77,23643.24,23633.61,23637.84,0
2025-12-17 05:05:00,23637.08,23646.32,23635.92,23646.32,0
2025-12-17 05:10:00,23647.86,23658.25,23642.85,23654.02,0
2025-12-17 05:15:00,23654.4,23654.78,23646.7,23646.7,0
2025-12-17 05:20:00,23651.32,23651.32,23642.08,23645.16,0
2025-12-17 05:25:00,23647.86,23649.4,23645.93,23646.32,0
2025-12-17 05:30:00,23649.78,23665.95,23647.47,23656.71,0
2025-12-17 05:35:00,23654.02,23654.78,23648.62,23650.16,0
2025-12-17 05:40:00,23650.55,23660.56,23640.92,23655.94,0
2025-12-17 05:45:00,23655.94,23662.1,23653.63,23660.95,0
2025-12-17 05:50:00,23661.72,23665.18,23653.63,23661.33,0
2025-12-17 05:55:00,23660.18,23664.02,23658.25,23659.02,0
2025-12-17 06:00:00,23659.79,23660.18,23653.63,23657.86,0
2025-12-17 06:05:00,23661.72,23670.18,23661.72,23670.18,0
2025-12-17 06:10:00,23671.72,23672.88,23646.7,23650.16,0
2025-12-17 06:15:00,23650.55,23654.78,23645.54,23645.54,0
2025-12-17 06:20:00,23644.78,23661.72,23644.78,23654.02,0
2025-12-17 06:25:00,23653.63,23656.71,23649.01,23652.86,0
2025-12-17 06:30:00,23652.09,23664.02,23652.09,23664.02,0
2025-12-17 06:35:00,23659.02,23665.18,23657.1,23657.48,0
2025-12-17 06:40:00,23661.72,23666.34,23657.1,23666.34,0
2025-12-17 06:45:00,23665.95,23665.95,23654.4,23659.02,0
2025-12-17 06:50:00,23661.72,23669.41,23661.72,23666.34,0
2025-12-17 06:55:00,23668.64,23669.03,23656.71,23669.03,0
2025-12-17 07:00:00,23669.41,23669.41,23651.7,23658.25,0
2025-12-17 07:05:00,23656.71,23669.8,23651.7,23664.02,0
2025-12-17 07:10:00,23664.02,23673.65,23662.87,23671.72,0
2025-12-17 07:15:00,23671.72,23672.11,23664.02,23664.02,0
2025-12-17 07:20:00,23661.72,23662.87,23657.1,23661.72,0
2025-12-17 07:25:00,23662.1,23663.68,23654.02,23654.4,0
2025-12-17 07:30:00,23653.63,23670.18,23652.48,23670.18,0
2025-12-17 07:35:00,23669.8,23670.18,23666.72,23667.49,0
2025-12-17 07:40:00,23667.88,23671.72,23663.26,23670.96,0
2025-12-17 07:45:00,23669.8,23677.12,23665.56,23672.84,0
2025-12-17 07:50:00,23674.77,23682.12,23673.65,23679.81,0
2025-12-17 07:55:00,23678.27,23679.04,23663.22,23663.99,0
2025-12-17 08:00:00,23594.29,23682.46,23485.0,23669.8,0
2025-12-17 08:05:00,23668.64,23669.03,23494.43,23662.51,0
2025-12-17 08:10:00,23663.65,23666.34,23619.36,23634.76,0
2025-12-17 08:15:00,23633.58,23650.94,23592.41,23602.81,0
2025-12-17 08:20:00,23599.73,23612.05,23579.32,23610.12,0
2025-12-17 08:25:00,23608.97,23626.3,23597.04,23624.76,0
2025-12-17 08:30:00,23621.68,23627.84,23617.82,23626.72,0
2025-12-17 08:35:00,23627.84,23627.84,23603.96,23607.82,0
2025-12-17 08:40:00,23608.97,23624.76,23602.81,23624.37,0
2025-12-17 08:45:00,23624.76,23635.92,23552.38,23634.74,0
2025-12-17 08:50:00,23632.46,23634.76,23617.12,23628.57,0
2025-12-17 08:55:00,23628.22,23667.88,23627.84,23643.06,0
2025-12-17 09:00:00,23641.7,23657.48,23638.62,23640.15,0
2025-12-17 09:05:00,23640.54,23648.62,23639.0,23642.06,0
2025-12-17 09:10:00,23641.28,23644.58,23610.12,23610.51,0
2025-12-17 09:15:00,23609.74,23622.45,23607.82,23621.68,0
2025-12-17 09:20:00,23622.06,23627.47,23618.98,23620.52,0
2025-12-17 09:25:00,23620.14,23628.22,23597.8,23602.81,0
2025-12-17 09:30:00,23603.97,23625.53,23576.63,23582.41,1978993
2025-12-17 09:35:00,23582.79,23587.41,23518.11,23524.66,952532
2025-12-17 09:40:00,23524.27,23538.9,23488.08,23508.1,746445
2025-12-17 09:45:00,23506.95,23525.81,23442.27,23490.58,898893
2025-12-17 09:50:00,23491.93,23508.2,23473.84,23484.23,575030
2025-12-17 09:55:00,23482.3,23539.28,23459.44,23525.81,712331
2025-12-17 10:00:00,23525.42,23531.59,23479.61,23505.41,504274
2025-12-17 10:05:00,23505.41,23533.9,23486.92,23488.51,325616
2025-12-17 10:10:00,23491.54,23515.41,23475.09,23507.33,359468
2025-12-17 10:15:00,23507.72,23517.72,23476.91,23488.85,307015
2025-12-17 10:20:00,23489.23,23537.36,23481.15,23511.57,436140
2025-12-17 10:25:00,23509.64,23530.49,23474.6,23512.34,768246
2025-12-17 10:30:00,23510.79,23524.65,23455.74,23456.12,424965
2025-12-17 10:35:00,23454.59,23463.05,23388.77,23396.84,800615
2025-12-17 10:40:00,23396.07,23417.24,23335.23,23350.3,766562
2025-12-17 10:45:00,23350.25,23367.19,23310.59,23340.24,1006969
2025-12-17 10:50:00,23339.47,23351.02,23272.09,23296.35,1127230
2025-12-17 10:55:00,23295.58,23302.9,23250.53,23273.64,696051
2025-12-17 11:00:00,23272.48,23306.36,23262.86,23298.66,811074
2025-12-17 11:05:00,23299.43,23332.16,23293.66,23315.22,652855
2025-12-17 11:10:00,23315.22,23331.77,23241.37,23242.84,566101
2025-12-17 11:15:00,23242.45,23285.18,23225.9,23271.18,661250
2025-12-17 11:20:00,23270.55,23295.2,23246.3,23277.1,669231
2025-12-17 11:25:00,23275.95,23310.98,23274.02,23282.49,292766
2025-12-17 11:30:00,23280.95,23281.72,23227.43,23239.37,401335
2025-12-17 11:35:00,23238.22,23280.83,23219.35,23245.15,540589
2025-12-17 11:40:00,23246.3,23275.56,23230.94,23257.47,398821
2025-12-17 11:45:00,23255.92,23275.95,23224.35,23240.14,322101
2025-12-17 11:50:00,23239.76,23255.54,23206.65,23240.72,478077
2025-12-17 11:55:00,23238.98,23255.92,23209.72,23254.0,381550
2025-12-17 12:00:00,23253.61,23269.4,23204.72,23217.81,472251
2025-12-17 12:05:00,23217.81,23253.23,23215.5,23223.2,342924
2025-12-17 12:10:00,23223.2,23256.31,23212.42,23220.51,678694
2025-12-17 12:15:00,23220.12,23269.4,23208.18,23252.08,681600
2025-12-17 12:20:00,23252.08,23291.92,23250.54,23289.41,568781
2025-12-17 12:25:00,23289.42,23292.31,23253.04,23259.78,470799
2025-12-17 12:30:00,23259.78,23298.28,23258.23,23271.9,477983
2025-12-17 12:35:00,23271.71,23285.18,23245.53,23246.3,291018
2025-12-17 12:40:00,23246.3,23265.13,23224.16,23229.17,333251
2025-12-17 12:45:00,23229.36,23235.52,23205.88,23228.21,377163
2025-12-17 12:50:00,23228.21,23257.47,23224.35,23229.36,326354
2025-12-17 12:55:00,23230.13,23258.23,23229.17,23241.68,268679
2025-12-17 13:00:00,23243.6,23280.95,23243.6,23270.83,291277
2025-12-17 13:05:00,23270.94,23292.89,23261.7,23262.09,312680
2025-12-17 13:10:00,23262.47,23262.47,23228.97,23230.9,305454
2025-12-17 13:15:00,23230.52,23232.05,23215.89,23223.59,460549
2025-12-17 13:20:00,23223.2,23243.6,23213.57,23238.6,378644
2025-12-17 13:25:00,23238.6,23245.91,23224.35,23231.28,223983
2025-12-17 13:30:00,23231.48,23233.98,23216.27,23226.66,241398
2025-12-17 13:35:00,23226.66,23237.25,23200.87,23203.18,423318
2025-12-17 13:40:00,23203.18,23203.38,23164.68,23189.1,577387
2025-12-17 13:45:00,23188.55,23201.26,23165.07,23175.46,452146
2025-12-17 13:50:00,23175.27,23188.16,23160.83,23170.07,392706
2025-12-17 13:55:00,23170.07,23188.16,23164.75,23183.16,306690
2025-12-17 14:00:00,23181.23,23193.55,23160.45,23170.84,338999
2025-12-17 14:05:00,23171.22,23184.1,23166.22,23171.99,263858
2025-12-17 14:10:00,23171.99,23190.86,23166.6,23178.92,226785
2025-12-17 14:15:00,23178.73,23191.63,23170.84,23173.92,265452
2025-12-17 14:20:00,23173.15,23190.47,23161.98,23183.54,289668
2025-12-17 14:25:00,23183.55,23188.16,23162.76,23168.15,353410
2025-12-17 14:30:00,23167.38,23185.85,23150.05,23154.28,375264
2025-12-17 14:35:00,23153.52,23181.23,23150.43,23179.91,431232
2025-12-17 14:40:00,23180.08,23190.28,23171.99,23183.93,305941
2025-12-17 14:45:00,23183.54,23193.55,23173.92,23182.39,742249
2025-12-17 14:50:00,23182.39,23202.63,23173.92,23202.41,570328
2025-12-17 14:55:00,23202.03,23208.76,23193.17,23199.72,328472
2025-12-17 15:00:00,23199.33,23206.65,23173.92,23177.77,21126835
2025-12-17 15:05:00,23177.77,23185.85,23168.53,23175.46,0
2025-12-17 15:10:00,23175.84,23186.24,23168.15,23178.54,250305
2025-12-17 15:15:00,23178.16,23199.33,23176.45,23183.16,262531
2025-12-17 15:20:00,23183.16,23194.33,23183.16,23193.55,229763
2025-12-17 15:25:00,23193.36,23193.36,23165.45,23178.54,331621
2025-12-17 15:30:00,23178.92,23190.09,23158.91,23177.77,455031
2025-12-17 15:35:00,23177.39,23179.31,23161.98,23166.99,520685
2025-12-17 15:40:00,23166.99,23194.33,23165.45,23189.71,397863
2025-12-17 15:45:00,23190.09,23192.02,23174.3,23189.22,507273
2025-12-17 15:50:00,23188.93,23190.86,23131.96,23140.23,816350
2025-12-17 15:55:00,23139.27,23139.27,23110.78,23113.86,1922395
2025-12-17 16:00:00,23114.24,23552.38,23114.24,23165.84,0
2025-12-17 16:05:00,23165.84,23200.1,23115.78,23192.45,0
2025-12-17 16:10:00,23194.13,23210.52,23115.78,23208.18,0
2025-12-17 16:15:00,23207.03,23207.8,23115.78,23197.79,0
2025-12-17 16:20:00,23198.37,23200.1,23115.78,23181.62,0
2025-12-17 16:25:00,23181.24,23184.32,23170.46,23174.69,0
2025-12-17 16:30:00,23176.04,23183.93,23169.3,23170.84,0
2025-12-17 16:35:00,23172.38,23173.15,23160.83,23163.91,0
2025-12-17 16:40:00,23163.91,23173.54,23162.76,23171.61,0
2025-12-17 16:45:00,23171.42,23184.7,23169.3,23182.39,0
2025-12-17 16:50:00,23182.39,23192.4,23180.85,23185.43,0
2025-12-17 16:55:00,23185.09,23188.94,23169.68,23180.46,0
2025-12-17 17:00:00,23182.39,23183.54,23115.78,23182.0,0
2025-12-17 17:05:00,23181.24,23181.24,23173.92,23177.38,0
2025-12-17 17:10:00,23177.38,23181.24,23175.08,23176.62,0
2025-12-17 17:15:00,23176.62,23181.24,23175.08,23181.24,0
2025-12-17 17:20:00,23180.27,23192.4,23179.31,23187.97,0
2025-12-17 17:25:00,23186.99,23194.32,23183.93,23193.75,0
2025-12-17 17:30:00,23194.32,23203.95,23192.4,23196.64,0
2025-12-17 17:35:00,23196.62,23200.48,23187.78,23198.95,0
2025-12-17 17:40:00,23198.95,23201.63,23193.27,23200.1,0
2025-12-17 17:45:00,23198.18,23207.8,23194.71,23205.1,0
2025-12-17 17:50:00,23203.56,23207.8,23198.56,23203.95,0
2025-12-17 17:55:00,23203.95,23209.72,23202.8,23207.8,0
2025-12-17 18:00:00,23207.41,23212.42,23194.32,23201.26,0
2025-12-17 18:05:00,23201.64,23203.37,23182.78,23183.93,0
2025-12-17 18:10:00,23184.89,23188.16,23179.7,23184.32,0
2025-12-17 18:15:00,23185.66,23186.43,23177.0,23179.31,0
2025-12-17 18:20:00,23177.96,23180.01,23173.54,23174.66,0
2025-12-17 18:25:00,23174.11,23178.16,23157.75,23178.16,0
2025-12-17 18:30:00,23177.38,23187.4,23169.77,23174.88,0
2025-12-17 18:35:00,23176.23,23188.16,23174.69,23185.05,0
2025-12-17 18:40:00,23184.12,23195.83,23182.0,23191.59,0
2025-12-17 18:45:00,23188.55,23188.55,23181.24,23182.35,0
2025-12-17 18:50:00,23181.62,23181.62,23152.94,23158.9,0
2025-12-17 18:55:00,23158.6,23160.79,23151.2,23155.63,0
2025-12-18 04:00:00,23271.71,23279.8,23254.0,23260.16,0
2025-12-18 04:05:00,23265.55,23274.4,23265.55,23268.24,0
2025-12-18 04:10:00,23266.7,23272.86,23262.09,23262.09,0
2025-12-18 04:15:00,23264.01,23265.55,23251.69,23260.93,0
2025-12-18 04:20:00,23259.78,23274.4,23259.39,23273.64,0
2025-12-18 04:25:00,23270.55,23270.55,23264.01,23268.63,0
2025-12-18 04:30:00,23270.17,23280.56,23270.17,23278.64,0
2025-12-18 04:35:00,23282.49,23284.8,23278.64,23284.8,0
2025-12-18 04:40:00,23286.34,23302.12,23280.56,23294.81,0
2025-12-18 04:45:00,23295.58,23307.52,23295.58,23305.59,0
2025-12-18 04:50:00,23304.05,23311.75,23302.51,23308.67,0
2025-12-18 04:55:00,23309.44,23312.52,23305.2,23311.75,0
2025-12-18 05:00:00,23311.75,23313.29,23300.97,23300.97,0
2025-12-18 05:05:00,23300.97,23304.82,23293.27,23302.12,0
2025-12-18 05:10:00,23296.74,23299.43,23289.42,23290.58,0
2025-12-18 05:15:00,23289.8,23294.42,23289.42,23294.04,0
2025-12-18 05:20:00,23294.81,23294.81,23286.34,23286.34,0
2025-12-18 05:25:00,23285.18,23301.36,23284.03,23301.36,0
2025-12-18 05:30:00,23300.59,23312.52,23300.59,23311.36,0
2025-12-18 05:35:00,23308.28,23308.28,23292.5,23294.04,0
2025-12-18 05:40:00,23291.73,23297.89,23291.73,23297.89,0
2025-12-18 05:45:00,23299.43,23301.74,23292.5,23293.66,0
2025-12-18 05:50:00,23294.81,23299.04,23293.66,23295.96,0
2025-12-18 05:55:00,23295.96,23295.96,23289.8,23295.96,0
2025-12-18 06:00:00,23297.5,23301.74,23292.12,23301.36,0
2025-12-18 06:05:00,23304.82,23308.28,23297.5,23307.13,0
2025-12-18 06:10:00,23307.52,23309.05,23305.59,23308.28,0
2025-12-18 06:15:00,23307.9,23315.98,23307.9,23310.6,0
2025-12-18 06:20:00,23311.36,23311.36,23303.66,23306.36,0
2025-12-18 06:25:00,23305.98,23305.98,23292.88,23305.2,0
2025-12-18 06:30:00,23304.44,23311.75,23304.44,23311.75,0
2025-12-18 06:35:00,23315.22,23316.37,23306.36,23307.9,0
2025-12-18 06:40:00,23309.05,23315.22,23300.59,23302.9,0
2025-12-18 06:45:00,23300.59,23318.68,23300.2,23316.76,0
2025-12-18 06:50:00,23318.68,23319.45,23307.13,23312.14,0
2025-12-18 06:55:00,23313.29,23320.22,23313.29,23320.22,0
2025-12-18 07:00:00,23315.98,23323.3,23306.4,23322.91,0
2025-12-18 07:05:00,23324.07,23327.92,23320.22,23324.84,0
2025-12-18 07:10:00,23325.61,23325.61,23314.06,23314.06,0
2025-12-18 07:15:00,23314.83,23322.14,23314.83,23319.06,0
2025-12-18 07:20:00,23321.38,23324.07,23310.6,23316.02,0
2025-12-18 07:25:00,23314.06,23317.91,23311.02,23312.14,0
2025-12-18 07:30:00,23311.75,23321.38,23308.67,23309.05,0
2025-12-18 07:35:00,23311.75,23315.98,23308.28,23310.21,0
2025-12-18 07:40:00,23307.52,23322.53,23307.13,23317.52,0
2025-12-18 07:45:00,23319.06,23319.06,23308.28,23313.64,0
2025-12-18 07:50:00,23314.06,23316.37,23302.51,23309.44,0
2025-12-18 07:55:00,23307.52,23313.68,23303.66,23309.44,0
2025-12-18 08:00:00,23309.82,23326.76,23133.11,23305.59,0
2025-12-18 08:05:00,23305.98,23306.36,23115.78,23301.36,0
2025-12-18 08:10:00,23301.81,23321.38,23301.73,23321.38,0
2025-12-18 08:15:00,23319.84,23330.62,23314.83,23317.14,0
2025-12-18 08:20:00,23315.63,23324.33,23313.29,23319.45,0
2025-12-18 08:25:00,23319.64,23324.51,23311.75,23317.52,0
2025-12-18 08:30:00,23321.38,23407.62,23318.3,23383.74,0
2025-12-18 08:35:00,23384.93,23426.86,23365.65,23425.67,0
2025-12-18 08:40:00,23425.34,23454.97,23424.55,23451.12,0
2025-12-18 08:45:00,23451.12,23464.21,23115.78,23447.27,0
2025-12-18 08:50:00,23445.73,23452.27,23424.17,23446.5,0
2025-12-18 08:55:00,23446.12,23446.88,23417.62,23424.94,0
2025-12-18 09:00:00,23425.48,23450.35,23424.55,23443.8,0
2025-12-18 09:05:00,23444.58,23457.66,23444.58,23456.12,0
2025-12-18 09:10:00,23455.74,23472.3,23452.66,23459.59,0
2025-12-18 09:15:00,23460.36,23471.52,23450.74,23464.6,0
2025-12-18 09:20:00,23466.89,23470.76,23454.2,23462.86,0
2025-12-18 09:25:00,23464.6,23481.15,23453.04,23477.26,0
2025-12-18 09:30:00,23475.76,23521.58,23456.12,23466.91,3152499
2025-12-18 09:35:00,23466.91,23470.76,23391.83,23414.16,1475499
2025-12-18 09:40:00,23414.16,23426.48,23376.82,23399.53,1154531
2025-12-18 09:45:00,23399.15,23437.65,23366.42,23391.45,1062276
2025-12-18 09:50:00,23391.83,23463.05,23374.51,23457.09,878174
2025-12-18 09:55:00,23456.12,23484.61,23438.8,23472.68,968842
2025-12-18 10:00:00,23472.49,23494.24,23459.97,23466.14,757056
2025-12-18 10:05:00,23466.91,23473.45,23423.4,23434.95,680925
2025-12-18 10:10:00,23435.72,23440.34,23378.74,23399.15,704878
2025-12-18 10:15:00,23399.15,23416.85,23379.73,23398.18,571852
2025-12-18 10:20:00,23398.38,23480.77,23381.39,23477.68,642341
2025-12-18 10:25:00,23477.3,23529.66,23471.91,23516.95,961918
2025-12-18 10:30:00,23516.57,23553.53,23502.71,23552.76,729560
2025-12-18 10:35:00,23552.95,23593.56,23533.12,23576.24,928026
2025-12-18 10:40:00,23576.63,23587.41,23558.15,23567.58,783694
2025-12-18 10:45:00,23567.78,23572.78,23552.76,23562.0,604688
2025-12-18 10:50:00,23562.39,23570.85,23549.29,23567.78,494545
2025-12-18 10:55:00,23567.78,23572.78,23546.22,23554.68,428246
2025-12-18 11:00:00,23554.68,23565.85,23540.83,23561.61,472791
2025-12-18 11:05:00,23562.39,23583.17,23559.3,23580.86,388560
2025-12-18 11:10:00,23581.25,23597.8,23564.7,23565.66,783336
2025-12-18 11:15:00,23565.85,23590.1,23563.54,23578.55,507922
2025-12-18 11:20:00,23578.75,23591.26,23562.0,23566.62,426126
2025-12-18 11:25:00,23566.62,23577.02,23535.63,23544.29,494766
2025-12-18 11:30:00,23543.91,23572.4,23541.98,23567.78,572863
2025-12-18 11:35:00,23568.54,23591.65,23567.78,23577.02,412738
2025-12-18 11:40:00,23577.78,23590.1,23576.25,23581.06,395473
2025-12-18 11:45:00,23580.86,23587.79,23574.71,23583.17,416310
2025-12-18 11:50:00,23583.17,23597.42,23572.78,23589.34,401076
2025-12-18 11:55:00,23589.72,23595.88,23566.23,23573.93,405205
2025-12-18 12:00:00,23573.93,23573.93,23540.44,23541.59,426574
2025-12-18 12:05:00,23541.59,23542.75,23451.51,23452.28,971509
